time,control_bump_0,control_bump_1,control_drive_0,control_drive_1,control_vision_0,control_vision_1,drive,decoder_driveout,decoder_bumpout,decoder_bumpout-filtered,decoder_vision,decoder_positionout
27.971,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.486;0.043,0.044;0.626,-0.124;-1.266,-0.053;-0.034,0.912;-0.136
27.981,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.504;0.155,0.262;0.566,0.166;-0.807,-0.018;-0.012,0.821;0.370
27.991,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.576;0.043,0.091;0.197,-0.042;-0.266,0.131;-0.187,0.787;-0.026
28.000,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.685;-0.158,0.300;-0.341,-0.126;-0.466,0.374;-0.353,0.984;-0.457
28.010,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.730;-0.241,0.606;-0.910,0.082;-0.415,0.223;-0.310,1.326;-0.220
28.020,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.544;-0.182,0.635;-0.987,1.164;-0.145,-0.157;-0.112,1.196;-0.244
28.030,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.480;-0.229,0.442;-0.118,1.019;0.135,-0.257;-0.093,0.875;-0.198
28.040,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.457;-0.245,0.429;0.241,0.472;-0.018,0.243;-0.176,0.803;-0.265
28.051,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.057;-0.392,-0.492;0.091,-0.187;0.029,0.309;-0.303,0.741;-0.372
28.061,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.446;-0.303,-1.115;0.296,-0.127;-0.107,0.051;0.065,0.918;-0.273
28.071,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.156;-0.106,-1.111;0.168,0.034;0.138,0.170;0.084,1.218;0.021
28.081,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.650;-0.224,-0.388;0.059,0.225;0.102,0.334;-0.116,0.859;-0.261
28.090,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.558;-0.278,0.075;0.016,0.024;-0.570,0.269;-0.244,0.656;-0.279
28.100,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.520;-0.300,0.672;0.123,-0.188;-0.411,0.088;-0.257,0.359;-0.077
28.110,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.490;-0.191,0.234;0.043,0.253;-0.828,0.070;-0.113,0.474;-0.153
28.120,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.405;-0.108,0.082;0.015,0.409;-0.135,-0.300;-0.371,1.161;0.147
28.131,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.310;-0.521,0.026;0.005,0.177;0.026,-0.587;-0.152,1.347;-0.043
28.141,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.558;-0.248,0.009;0.002,0.079;-0.313,-0.294;-0.122,1.422;0.000
28.151,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.903;-0.220,0.003;0.001,0.225;-0.166,-0.316;-0.208,1.078;0.134
28.161,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.717;-0.116,0.157;-0.014,-0.068;-0.318,-0.324;-0.238,0.743;0.146
28.170,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.849;0.241,0.216;-0.020,0.048;-0.359,-0.334;0.288,0.548;-0.099
28.180,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.089;-0.101,-0.281;-0.329,-0.235;-0.672,-0.246;0.337,0.856;-0.447
28.190,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.888;-0.028,-0.118;-0.250,-0.368;-0.479,-0.096;0.098,0.620;-0.181
28.200,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.605;0.133,0.112;-0.260,-0.335;0.188,-0.107;0.228,0.875;-0.029
28.211,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.915;0.118,0.086;-0.139,-0.253;0.011,-0.043;0.137,0.705;-0.104
28.221,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.076;0.007,-0.167;0.332,-0.277;0.582,0.060;0.137,0.350;-0.236
28.231,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.226;-0.186,-0.845;0.136,-0.163;0.237,0.224;-0.426,0.426;-0.392
28.241,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.137;-0.363,-1.267;-0.161,-0.160;0.099,-0.054;-0.104,0.541;-0.180
28.250,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.965;-0.341,-1.198;0.002,0.005;0.228,-0.062;0.321,0.896;-0.117
28.260,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.976;-0.130,-0.998;0.286,-0.216;0.037,-0.037;0.542,0.905;-0.051
28.270,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.788;0.301,-0.928;0.385,-0.143;0.543,0.179;0.450,1.100;-0.130
28.280,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.920;0.374,-0.324;0.134,0.055;0.690,0.006;0.361,1.087;-0.020
28.290,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.974;0.358,-0.113;0.047,0.052;0.413,-0.123;0.364,0.628;-0.018
28.301,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.708;-0.483,-0.035;0.015,-0.124;0.163,0.346;-0.227,0.794;-0.048
28.311,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.658;-0.414,-0.405;0.117,0.225;0.260,-0.384;-0.373,0.748;-0.116
28.321,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.530;-0.096,-0.884;0.252,0.050;-0.191,-0.674;-0.342,0.614;-0.165
28.331,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.409;-0.072,-0.308;0.088,0.017;-0.066,-0.253;-0.187,0.338;-0.110
28.340,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.431;-0.208,-0.119;0.034,0.007;-0.026,-0.023;0.579,0.637;-0.497
28.350,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.697;0.220,-0.042;0.012,0.885;-0.338,0.357;0.094,0.727;-0.215
28.360,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.530;-0.386,-0.183;0.715,-0.053;-0.635,-0.194;-0.091,0.873;-0.174
28.370,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.808;-0.048,-0.458;1.303,-0.090;-0.394,-0.302;-0.017,0.862;-0.233
28.381,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.039;0.078,-0.559;1.518,0.270;-0.274,-0.191;-0.460,0.497;-0.170
28.391,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.856;0.373,0.033;0.579,-0.003;0.237,-0.114;-0.412,0.825;-0.036
28.401,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.075;0.354,0.181;0.454,-0.117;0.236,-0.264;-0.281,0.864;-0.151
28.411,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.693;0.037,-0.307;0.258,-0.059;0.463,-0.316;-0.235,0.529;-0.483
28.420,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.837;-0.144,-1.007;0.246,0.520;0.524,-0.333;-0.220,0.563;-0.055
28.430,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.176;0.111,0.469;-1.451,-0.303;-0.217,-0.250;-0.372,1.232;0.391
28.440,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.290;0.247,1.095;-2.149,-0.184;-0.242,-0.286;-0.300,1.245;-0.339
28.450,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.216;0.247,0.339;-0.658,-0.138;-0.559,-0.184;-0.310,1.159;-0.365
28.461,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.849;0.406,0.107;-0.207,0.091;-0.041,-0.160;-0.521,0.844;-0.318
28.471,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.764;0.319,-0.237;0.458,-0.216;-0.333,0.082;-0.408,0.859;-0.175
28.481,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.714;0.324,-0.082;0.160,-0.133;-0.260,0.134;-0.293,1.258;0.028
28.491,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.832;0.329,-0.029;0.056,-0.243;-1.378,-0.171;-0.138,1.278;-0.173
28.500,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.626;0.147,-0.011;0.022,-0.135;-0.701,-0.066;-0.053,1.024;-0.126
28.510,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.858;0.187,-0.004;0.008,-0.139;-0.799,0.037;-0.071,0.830;-0.063
28.520,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.628;-0.181,-0.001;0.003,0.105;-0.637,-0.079;0.245,0.711;-0.276
28.530,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.766;-0.463,-0.000;0.001,0.141;-0.243,-0.094;0.364,0.545;-0.238
28.540,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.690;-0.326,0.229;-0.121,-0.158;0.213,0.313;-0.291,0.862;-0.206
28.551,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.318;0.266,0.121;0.217,0.261;-0.261,-0.267;-0.593,1.109;-0.322
28.561,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.622;0.111,-0.271;0.681,0.100;-0.059,-0.176;-0.367,1.992;-0.455
28.571,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.313;0.010,-0.094;0.238,0.057;-0.121,-0.023;-0.136,1.625;-0.168
28.581,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.147;-0.008,-0.033;0.083,-0.223;-0.492,0.030;-0.055,1.390;0.125
28.590,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.853;-0.508,-0.013;0.032,-0.264;-0.413,-0.270;-0.414,1.640;0.511
28.600,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.314;-0.756,-0.004;0.011,-0.262;0.352,0.232;-0.518,1.167;0.044
28.610,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.349;-0.668,-0.002;0.004,-0.137;-0.302,0.087;-0.329,0.565;-0.220
28.620,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.177;-0.306,0.110;0.254,-0.410;-0.182,-0.000;-0.112,0.395;-0.435
28.631,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.074;-0.198,0.127;0.291,0.263;-0.003,-0.000;-0.035,0.448;0.148
28.641,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.131;-0.373,0.205;0.278,0.327;0.177,-0.035;-0.029,0.436;0.114
28.651,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.611;-0.041,0.939;0.611,0.096;-0.111,-0.060;-0.033,0.657;0.222
28.661,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.420;-0.430,0.379;0.244,-0.166;-0.183,-0.069;-0.034,1.002;-0.418
28.670,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.754;-0.291,0.147;0.094,0.074;0.580,-0.030;-0.015,0.777;-0.358
28.680,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.297;-0.505,1.006;-0.548,0.011;0.404,0.004;-0.209,0.419;-0.364
28.690,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.045;-0.667,0.351;-0.191,0.328;-0.120,-0.009;-0.188,0.748;-0.529
28.700,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.195;-0.302,0.122;-0.067,-0.468;0.233,-0.037;-0.394,1.019;-0.769
28.711,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.134;0.049,0.038;-0.021,-0.112;-0.217,0.294;-0.287,1.119;-0.858
28.721,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.034;0.213,0.013;-0.007,-0.202;-0.134,0.393;-0.255,0.927;-0.409
28.731,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.556;-0.340,0.005;-0.003,-0.106;-0.260,0.428;-0.378,1.212;0.084
28.741,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.425;-0.390,-0.363;0.178,-0.336;0.541,0.305;-0.638,0.684;-0.356
28.750,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.516;0.072,-0.686;0.337,-0.310;0.055,0.403;-0.989,0.699;0.012
28.760,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.774;-0.040,-0.819;0.402,-0.182;0.287,0.237;-0.520,0.589;0.066
28.770,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.542;-0.094,-0.448;0.220,-0.136;0.375,-0.048;-0.822,1.021;0.045
28.780,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.663;-0.102,0.095;0.327,-0.252;0.070,-0.128;-0.419,0.649;-0.192
28.790,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.637;-0.240,0.156;0.047,0.095;-0.500,0.276;-0.745,0.928;-0.232
28.801,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.883;-0.260,0.251;-0.153,-0.353;0.668,0.205;-0.862,0.948;-0.766
28.811,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.032;-0.026,0.084;-0.580,-0.224;0.200,0.071;-0.300,1.431;0.030
28.821,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.547;-0.219,-0.505;-0.697,-0.021;0.061,0.025;-0.105,1.050;0.253
28.831,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.864;0.022,-0.016;0.128,-0.035;-0.257,0.009;-0.037,1.106;0.022
28.840,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.928;0.041,0.580;-0.381,-0.775;-0.493,0.003;-0.014,1.290;0.186
28.850,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.594;-0.090,0.826;-0.591,-0.370;-0.585,-0.036;-0.331,1.344;0.204
28.860,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.143;0.375,0.911;-0.664,-0.602;-0.379,0.085;-0.489,1.221;-0.087
28.870,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.093;0.144,0.853;-0.336,-0.129;0.093,-0.056;-1.093,1.403;0.325
28.881,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.069;0.302,0.354;-0.087,-0.040;0.029,0.050;-0.686,1.165;0.506
28.891,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.313;-0.072,0.124;-0.030,-0.810;0.435,0.491;-0.584,0.973;0.191
28.901,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.649;0.240,0.476;-1.616,-0.660;0.252,0.499;-0.549,0.849;-0.113
28.911,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.978;0.172,0.776;-1.529,-0.655;1.027,0.432;-0.533,0.689;-0.502
28.920,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.960;0.031,0.999;-0.877,-0.857;1.441,0.117;-0.448,0.860;-0.513
28.930,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.591;0.202,0.986;-0.401,-0.306;0.163,0.317;-1.141,0.615;-0.141
28.940,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.595;0.065,0.366;-0.115,-0.380;0.168,0.342;-1.517,0.779;-0.235
28.950,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.360;-0.161,0.128;-0.040,-0.194;-0.155,-0.034;-0.728,0.703;-0.486
28.961,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.274;-0.243,-0.275;0.124,-0.397;-0.191,-0.303;-0.443,0.992;-0.097
28.971,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.247;0.069,-0.839;0.254,-0.138;-0.066,-0.235;-0.479,0.707;-0.184
28.981,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.893;0.548,-1.035;0.300,-0.028;-0.017,-0.011;-0.487,0.620;-0.182
28.991,0.000,0.000,0.656,-0.000,0.000,0.000,0.000;0.000,1.250;0.369,-0.639;0.184,-0.211;-0.052,0.078;-0.485,0.460;-0.235
29.000,0.000,0.000,0.254,-0.000,0.000,0.000,0.000;0.000,0.595;0.286,0.008;0.126,0.068;0.447,0.001;-0.762,0.527;-0.077
29.010,0.000,0.000,0.089,-0.000,0.000,0.000,0.000;0.000,0.378;0.390,-0.454;0.379,-0.035;-0.444,-0.006;-0.349,0.527;-0.052
29.020,0.000,0.000,0.031,-0.000,0.000,0.000,0.000;0.000,0.452;0.376,-0.110;0.183,0.189;-1.201,-0.352;-0.485,0.603;-0.204
29.030,0.000,0.000,0.011,-0.000,0.000,0.000,0.000;0.000,0.933;0.650,-0.038;0.064,0.428;-0.380,-0.238;-0.365,1.029;-0.087
29.040,0.000,0.000,0.004,-0.000,0.000,0.000,0.000;0.000,0.887;0.328,-0.013;0.022,0.064;0.503,-0.083;-0.127,1.246;-0.469
29.051,0.000,0.000,0.001,-0.000,0.000,0.000,0.000;0.000,0.864;0.120,-0.469;0.235,0.019;0.128,-0.011;0.139,0.653;-0.461
29.061,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.398;0.599,-0.502;0.248,-0.405;-0.172,-0.160;0.084,0.330;-0.413
29.071,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.454;0.239,-0.175;0.087,-0.701;0.225,-0.236;0.174,0.431;-0.196
29.081,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,1.094;0.568,0.784;-0.427,-0.716;-0.044,-0.263;0.206,0.648;-0.163
29.090,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,1.138;0.219,1.237;-0.659,-0.254;0.052,-0.460;0.011,0.734;-0.209
29.100,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,1.099;0.044,1.174;-0.532,-0.350;-0.346,-0.040;-0.017,1.009;-0.015
29.110,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,1.027;-0.032,1.152;-0.488,-0.290;-0.579,0.440;-0.279,0.728;-0.281
29.120,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.605;0.028,1.145;-0.473,-0.195;-0.003,0.481;-0.453,0.535;-0.431
29.131,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.330;0.196,1.142;-0.467,0.083;-0.278,-0.005;-0.169,0.334;-0.438
29.141,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.083;0.259,0.749;-0.306,0.075;-0.269,-0.130;0.102,0.553;-0.337
29.151,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.187;0.137,0.261;-0.107,0.146;0.119,0.074;0.300,0.722;-0.232
29.161,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.162;0.091,0.091;-0.037,0.299;-0.015,0.169;-0.185,1.168;-0.092
29.170,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.510;0.078,0.086;0.103,-0.031;0.194,0.209;-0.548,1.183;0.117
29.180,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.434;0.177,0.206;0.438,0.163;-0.057,0.226;-0.697,1.245;-0.134
29.190,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.017;0.059,0.247;0.555,0.373;0.136,0.049;-0.537,1.093;-0.147
29.200,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.119;-0.086,0.262;0.595,0.164;-0.054,-0.198;-0.345,1.261;-0.031
29.211,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.558;0.140,0.267;0.610,-0.053;0.272,-0.572;-0.091,0.834;0.050
29.221,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.151;0.420,0.269;0.615,-0.076;0.253,0.297;-0.743,0.930;-0.224
29.231,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.138;0.218,0.269;0.616,-1.181;-0.115,0.359;-0.584,0.929;-0.192
29.241,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.361;0.193,1.425;-0.490,-0.255;0.287,-0.676;-0.154,0.806;-0.273
29.250,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.310;0.243,2.074;-1.111,0.225;0.355,-0.289;-0.276,0.904;-0.306
29.260,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.385;0.304,2.341;-1.367,0.078;0.124,-0.332;-0.135,0.875;-0.204
29.270,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.149;0.175,1.025;-0.729,-0.246;-0.173,-0.446;-0.168,0.765;-0.280
29.280,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.033;-0.014,-0.430;-0.510,-0.370;-0.182,-0.442;-0.266,0.595;-0.407
29.290,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.023;0.127,-0.602;-0.572,-0.187;-0.178,-0.447;-0.350,0.412;0.006
29.301,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.116;0.011,0.369;-0.983,-0.136;-0.022,-0.186;0.724,0.827;-0.017
29.311,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.048;-0.312,-0.151;-0.913,-0.246;-0.073,-0.108;1.044,1.220;0.184
29.321,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.057;0.281,0.007;-0.292,-0.094;0.174,-0.081;1.155,0.827;-0.178
29.331,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.177;0.467,0.039;-0.135,-0.184;0.288,0.017;-0.225,0.847;0.001
29.340,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.164;-0.093,0.132;-0.160,0.375;0.085,-0.004;-0.161,0.781;-0.465
29.350,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.092;-0.324,0.071;-0.079,-0.224;0.353,0.469;-0.738,0.710;-0.467
29.360,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.094;-0.023,0.025;-0.027,-0.336;0.129,0.634;-0.939,0.424;-0.476
29.370,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.167;-0.068,0.009;-0.010,0.024;0.040,0.094;-0.707,0.871;-0.445
29.381,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.043;-0.095,0.655;-0.171,0.031;0.769,-0.210;-0.528,1.044;-0.269
29.391,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.036;-0.041,0.315;-1.199,0.008;1.007,-0.107;-0.130,1.090;0.065
29.401,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,0.012;-0.014,0.196;-1.558,-0.304;0.179,-0.245;0.189,0.888;0.207
29.411,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.266;-0.265,0.768;-1.819,-0.003;0.160,-0.129;0.278,0.602;0.064
29.420,0.000,0.000,0.000,-0.000,0.000,0.000,0.000;0.000,-0.124;-0.437,1.281;-1.458,-0.001;0.062,-0.075;0.046,0.942;-0.034
29.430,0.000,0.000,-0.570,-0.000,0.000,0.000,0.000;0.000,-0.219;-0.220,0.751;-1.039,0.169;-0.271,-0.138;-0.361,0.649;-0.197
29.440,0.000,0.000,-0.850,-0.000,0.000,0.000,0.000;0.000,-0.102;0.047,1.375;-1.552,0.605;0.065,-0.023;-0.392,0.507;0.381
29.450,0.000,0.000,-0.948,-0.000,0.000,0.000,0.000;0.000,-0.110;0.021,1.216;-1.259,0.655;0.447,0.001;-0.147,0.844;-0.034
29.461,0.000,0.000,-0.984,-0.000,0.000,0.000,0.000;0.000,0.006;0.323,0.523;-0.379,0.168;0.510,0.086;-0.049,0.867;0.361
29.471,0.000,0.000,-0.994,-0.000,0.000,0.000,0.000;0.000,0.181;-0.015,1.103;-0.031,-0.151;-0.008,0.130;0.010,0.293;0.008
29.481,0.000,0.000,-0.998,-0.000,0.000,0.000,0.000;0.000,0.376;0.111,1.558;-0.346,-0.159;0.036,0.113;-0.362,0.468;-0.102
29.491,0.000,0.000,-0.999,-0.000,0.000,0.000,0.000;0.000,0.234;-0.015,1.943;-0.846,0.081;0.105,0.133;-0.635,0.750;-0.068
29.500,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,0.048;-0.036,1.723;-1.136,0.176;0.196,0.140;-0.725,1.011;-0.020
29.510,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,0.017;-0.013,1.495;-0.593,0.483;0.354,0.044;-0.249,0.299;-0.083
29.520,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.061;-0.136,1.292;0.119,0.239;0.456,0.168;0.318,0.190;-0.342
29.530,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,0.227;0.160,0.750;0.233,-0.123;0.523,0.265;-0.123,-0.150;-0.338
29.540,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,0.206;-0.285,0.563;0.140,0.255;0.138,0.055;-0.022,0.096;-0.255
29.551,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.436;-0.357,1.179;0.455,0.223;-0.188,-0.173;-0.095,0.203;0.041
29.561,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.506;0.232,1.997;-0.962,0.739;-0.219,-0.001;0.009,0.180;0.020
29.571,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.410;0.147,1.844;-1.266,0.200;-0.053,0.241;0.001,0.588;-0.016
29.581,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.358;0.588,1.022;-0.235,0.276;0.311,0.270;-0.206,0.441;-0.169
29.590,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.328;0.498,1.162;-0.961,0.402;0.156,-0.098;0.116,0.722;-0.180
29.600,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.376;0.219,1.436;-1.821,0.640;-0.147,-0.078;-0.605,0.891;-0.014
29.610,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.445;0.052,0.835;-2.279,-0.084;0.376,-0.140;-0.489,0.272;-0.101
29.620,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.954;0.662,0.797;-1.304,-0.107;-0.714,-0.283;0.152,0.192;-0.141
29.631,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-1.102;0.554,0.872;-0.476,0.446;-0.884,-0.172;0.024,1.070;0.002
29.641,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-0.766;-0.106,0.894;-0.230,0.205;-0.436,0.065;0.188,1.804;0.192
29.651,0.000,0.000,-1.000,-0.000,0.000,0.000,0.000;0.000,-1.451;-0.297,0.658;-0.595,0.509;-0.359,-0.124;0.207,0.977;0.082
